"game_id","team_id","player_id"
2016020885,52,8471226
2016020885,52,8476885
2016020560,15,8477220
2016020560,9,8476368
2016020986,10,8470611
2016020986,10,8476410
2016020986,10,8475716
2016020986,10,8474727
2016020986,4,8479648
2016020986,4,8468513
2016020986,4,8474668
2015020906,4,8473512
2015020906,4,8478563
2015020906,4,8469469
2015020906,30,8473404
2015020906,30,8470610
2015020906,30,8475613
2017020625,20,8474749
2017020625,20,8475949
2017020625,20,8448208
2017020625,26,8477380
2017020625,26,8475857
2017020625,26,8480113
2015020646,2,8470609
2015020646,2,8474612
2015020646,2,8476429
2015020646,3,8471958
2015020646,3,8475715
2016020119,30,8475287
2016020119,30,8470610
2016020119,30,8474618
2016020119,25,8469465
2016020119,25,8476467
2016020119,25,8476966
2016020070,4,8475462
2016020070,4,8477290
2016020070,4,8474668
2016020070,12,8476924
2016020070,12,8478562
2016020070,12,8475250
2016020348,15,8474008
2016020348,15,8471710
2016020348,15,8471698
2016020348,2,8478463
2016020348,2,8471306
2016020348,2,8476429
2016021004,12,8476858
2016021004,12,8476934
2016021004,12,8476807
2016021004,10,8470611
2016021004,10,8476410
2016021004,10,8476289
2016021004,10,8474727
2015020540,28,8474053
2015020540,28,8474727
2015020540,28,8476807
2015020540,21,8470317
2015020540,21,8475780
2016020674,17,8476430
2016020674,17,8468505
2016020674,17,8476450
2016020674,6,8474625
2016020674,6,8476191
2016020674,6,8476525
2017020138,6,8473492
2017020138,6,8471276
2017020138,28,8476331
2017020138,28,8476624
2017020138,28,8471498
2016020602,28,8474230
2016020602,28,8475841
2016020602,28,8473673
2016020602,17,8476430
2017020020,2,8473504
2017020020,2,8477506
2017020020,2,8469619
2017020020,7,8474567
2017020020,7,8470324
2017020020,7,8475325
2015020227,28,8477958
2015020227,28,8477509
2015020227,28,8474727
2015020227,2,8475192
2015020227,2,8470860
2015020227,2,8476917
2015020453,7,8469470
2015020453,7,8475220
2015020453,1,8475199
2015020453,1,8476870
2015020453,1,8476772
2017021170,3,8474008
2017021170,3,8471976
2017021170,3,8477950
2017021170,3,8475180
2017021170,3,8468685
2017021170,15,8477043
2017021170,15,8478063
2017021170,15,8475758
2017021025,18,8475868
2017021025,18,8474600
2017021025,18,8476447
2017021025,18,8474068
2017021025,25,8471750
2017021025,25,8476889
2017021025,25,8471691
2017021025,25,8478449
2017021025,25,8476902
2016020531,23,8473415
2016020531,23,8476388
2016020531,23,8475210
2016020531,26,8476404
2016020531,26,8470104
2017020540,13,8477452
2017020540,13,8473465
2017020540,30,8471227
2017020540,30,8476619
2017020540,30,8477467
2016020438,30,8475613
2016020438,30,8475800
2016020438,13,8471693
2016020438,13,8478843
2016020438,13,8465978
2016020435,10,8476302
2016020435,10,8476410
2016020435,10,8475716
2016020435,28,8474230
2016020435,28,8477509
2016020435,28,8471709
2015021111,28,8476442
2015021111,28,8476807
2015021111,28,8471709
2015021111,28,8464977
2015021111,22,8471490
2015021111,22,8475869
2015021111,22,8475165
2015021111,22,8471348
2015021111,22,8476454
2015021111,22,8471385
2015021111,22,8471678
2016020099,4,8470159
2016020099,4,8468513
2016020099,53,8475246
2016020099,53,8478474
